name	line	PID	field	robust	moswt	type	bmaj	bmin	vis	spw	thresh	velwid	viswid	TP	origMS	origspw	TODO	
N127	C18O21	2017.1.00681,2015.1.001962016.1.00063	LMC1N127	1.5	T	12p7	1.8	1.5	['2017.1.00681.duval/B3_uid___A001_X12a3_X82c_lmc_CO21/TM_X82e/uid___A002_Xce574d_X363c_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb5f503_X3754_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb62a5b_X5a8b_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb638bc_X4565_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8e115_X40ce_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8f857_X26a3_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8f857_X2fa1_targets_line.ms/']	['29','22','22','22','22','22','22']	0.01	0.4	0.33	"2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TP_N127_X9b/LMC1N127.spw23.I.sd.im"				
N127	cont1mm	2017.1.00681,2015.1.001962016.1.00063	LMC1N127	1.5	T	12p7	1.7	1.4	['2017.1.00681.duval/B3_uid___A001_X12a3_X82c_lmc_CO21/TM_X82e/uid___A002_Xce574d_X363c_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb5f503_X3754_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb62a5b_X5a8b_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xdd_lmc_CO21/TM_Xe1/uid___A002_Xb638bc_X4565_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8e115_X40ce_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8f857_X26a3_targets_line.ms/','2016.1.00063.duval/B6_uid___A001_X879_X6d7_lmc_CO21/7M_X6db/uid___A002_Xb8f857_X2fa1_targets_line.ms/']	['19','18','18','18','18','18','18']	0.0003	3	2.5	x				
N127	12CO10	2015.1.00196	LMC1N127	1.5	T	12p7	2.2	1.7	['2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/TM_X107/uid___A002_Xb0ebd1_X5a24_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/7M_X109/uid___A002_Xb7f042_Xa129_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/7M_X109/uid___A002_Xb80c59_X3c05_targets_line.ms/']	['22','15','15']	nsigma=1	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_X105_lmc_12CO10/TP_N127_Xab/member.uid___A001_X340_Xab.LMC1N127.spw16.I.sd.im/"			needs larger mask	
																		
30Dor	13CO21	2019.1.00843	['33~36,44~48,55~59,67~71,79~82,90~94,102~105,113~117,125~128','26~28,37~40,49~51,60~63,72~75,83~86,95~97,106~109,118~120','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36']	1.5	T	12p7	1.9	1.7	['2019.1.00843.wong/B6/TM_b_X218a/uid___A002_Xe48598_Xafeb_target.ms/','2019.1.00843.wong/B6/TM_d_X219a/uid___A002_Xe407cf_X15ea_target.ms/','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe31981_Xf7ea_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xdce2_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xe889_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X3836_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X461a_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xdfe9_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xe70a_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18144_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X187a8_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18ea1_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X30e4_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X3cee_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X47c7_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_Xebf5_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe32bed_X3f50_target.ms']	['29','29','20','20','20','20','20','20','20','20','20','20','20','20','20','20','20']	0.005	0.75	0.08	"2019.1.00843.wong/B6/TP/30_Doradus_spw21_bd.canon"	17=CO21, 29=C18O21			
30Dor	C18O21	2019.1.00843	['33~36,44~48,55~59,67~71,79~82,90~94,102~105,113~117,125~128','26~28,37~40,49~51,60~63,72~75,83~86,95~97,106~109,118~120','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36']	1.5	T	12p7	2	1.7	['2019.1.00843.wong/B6/TM_b_X218a/uid___A002_Xe48598_Xafeb_target.ms/','2019.1.00843.wong/B6/TM_d_X219a/uid___A002_Xe407cf_X15ea_target.ms/','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe31981_Xf7ea_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xdce2_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xe889_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X3836_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X461a_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xdfe9_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xe70a_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18144_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X187a8_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18ea1_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X30e4_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X3cee_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X47c7_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_Xebf5_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe32bed_X3f50_target.ms']	['37','37','28','28','28','28','28','28','28','28','28','28','28','28','28','28','28']	0.005	0.75	0.33	"2019.1.00843.wong/B6/TP/30_Doradus_spw29_bd.canon"				
30Dor	12CO21	2019.1.00843	['33~36,44~48,55~59,67~71,79~82,90~94,102~105,113~117,125~128','26~28,37~40,49~51,60~63,72~75,83~86,95~97,106~109,118~120','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36']	1.5	T	12p7	1.8	1.7	['2019.1.00843.wong/B6/TM_b_X218a/uid___A002_Xe48598_Xafeb_target.ms/','2019.1.00843.wong/B6/TM_d_X219a/uid___A002_Xe407cf_X15ea_target.ms/','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe31981_Xf7ea_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xdce2_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xe889_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X3836_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X461a_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xdfe9_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xe70a_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18144_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X187a8_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18ea1_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X30e4_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X3cee_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X47c7_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_Xebf5_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe32bed_X3f50_target.ms']	['25','25','16','16','16','16','16','16','16','16','16','16','16','16','16','16','16']	0.005	0.75	0.08	"2019.1.00843.wong/B6/TP/30_Doradus_spw17_bd.canon"				
30Dor	H30a	2019.1.00843	['33~36,44~48,55~59,67~71,79~82,90~94,102~105,113~117,125~128','26~28,37~40,49~51,60~63,72~75,83~86,95~97,106~109,118~120','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36']	1.5	T	12p7	1.9	1.6	['2019.1.00843.wong/B6/TM_b_X218a/uid___A002_Xe48598_Xafeb_target.ms/','2019.1.00843.wong/B6/TM_d_X219a/uid___A002_Xe407cf_X15ea_target.ms/','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe31981_Xf7ea_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xdce2_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xe889_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X3836_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X461a_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xdfe9_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xe70a_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18144_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X187a8_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18ea1_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X30e4_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X3cee_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X47c7_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_Xebf5_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe32bed_X3f50_target.ms']	['27','27','18','18','18','18','18','18','18','18','18','18','18','18','18','18','18']	0.005	1.3	1.27	x			edges of the image are cleaned	
30Dor	cont1mm	2019.1.00843	['33~36,44~48,55~59,67~71,79~82,90~94,102~105,113~117,125~128','26~28,37~40,49~51,60~63,72~75,83~86,95~97,106~109,118~120','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','15~16,21~22,27~29,34~35,41~42,47','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','14~15,20~21,26~28,33~34,40~41,46','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','10~11,17,23~24,30~31,36~37','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36','9~10,16,22~23,29~30,35~36']	1.5	T	12p7	1.8	1.6	['2019.1.00843.wong/B6/TM_b_X218a/uid___A002_Xe48598_Xafeb_target.ms/','2019.1.00843.wong/B6/TM_d_X219a/uid___A002_Xe407cf_X15ea_target.ms/','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe31981_Xf7ea_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xdce2_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe32bed_Xe889_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X3836_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_X461a_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xdfe9_target.ms','2019.1.00843.wong/B6/7M_b_X218c/uid___A002_Xe37224_Xe70a_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18144_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X187a8_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe2ada9_X18ea1_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X30e4_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X3cee_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_X47c7_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe31981_Xebf5_target.ms','2019.1.00843.wong/B6/7M_d_X219c/uid___A002_Xe32bed_X3f50_target.ms']	['27:230.7GHz~231.2GHz;231.85GHz~232.7GHz','27:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz','18:230.7GHz~231.2GHz;231.85GHz~232.7GHz']	0.0002	5	1.27	x			some bowls in the image	
30Dor	HCOp10	2011.0.00471, 2016.1.01533	""	1.5	T	12p7	2.7	1.8	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms.contsub/','2016.1.01533.brunetti/B3_uid___A001_X899_X110_Dor/7M_X111/uid___A002_Xbb30f0_X7a55_target.contsub.ms/']	['3','30']	0.005	0.75	0.82	x				
30Dor	HCN10	2011.0.00471, 2016.1.01533	""	1.5	T	12p7	2.7	1.8	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms.contsub/','2016.1.01533.brunetti/B3_uid___A001_X899_X110_Dor/7M_X111/uid___A002_Xbb30f0_X7a55_target.contsub.ms/']	['3','28']	0.005	0.75	0.83	x				
30Dor	CS21	2011.0.00471, 2016.1.01533	""	1.5	T	12p7	2.4	1.6	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms.contsub/','2016.1.01533.brunetti/B3_uid___A001_X899_X110_Dor/7M_X111/uid___A002_Xbb30f0_X7a55_target.contsub.ms/']	['0','16']	0.005	0.75	0.75	x			Check weather--huge peak on the side of image	
30Dor	SO3221	2011.0.00471	""	1.5	T	12	2.3	2	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms.contsub/']	['1']	0.005	0.75	0.75	x	7M is TDM spw18			
30Dor	H40a	2011.0.00471	""	1.5	T	12	2.3	1.6	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms.contsub/']	['1']	0.005	0.75	0.75	x				
30Dor	cont3mm	2011.0.00471, 2016.1.01533	""	1.5	T	12p7	2.5	1.7	['2011.0.00471.indebetouw/B3_uid___A002_X237408_X14c_Dor_HCOp/30DorBand3.ms','2016.1.01533.brunetti/B3_uid___A001_X899_X110_Dor/7M_X111/uid___A002_Xbb30f0_X7a55_target.ms/']	['0:98GHz~98.85GHz','18:98GHz~98.85GHz;99.25GHz~100GHz']	0.0003	5	0.75	x			Bad image	
30Dor	13CO10	2017.1.00093	YSO22	1.5	T	12p7	2.3	1.8	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['18','18','18','18','18','18','18','27','27']	0.015	0.75	0.09	x				
30Dor	C18O10	2017.1.00093	YSO22	1.5	T	12p7	2.3	1.8	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['16','16','16','16','16','16','16','25','25']	0.02	0.75	0.09	x				
																		
N69	13CO10	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.5	1.9	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['25','16','16','16','16','16','16','16','16','16']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N69_Xef/member.uid___A001_X33e_Xef.concat.spw17.canon/"				
N69	CS21	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.7	2.1	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['29','20','20','20','20','20','20','20','20','20']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N69_Xef/member.uid___A001_X33e_Xef.concat.spw21.canon/"				
N69	C18O10	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.5	1.9	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['27','18','18','18','18','18','18','18','18','18']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N69_Xef/member.uid___A001_X33e_Xef.concat.spw19.canon/"				
